#block	written	holding	exposure	total CB	total SB	total debt
11228	286229951957846919388	379857907218456852480	0.00	1893232401602087529480192.00	1889159922676000125616128.00	4072.95
11232	286229951957846919388	379857907218456852480	0.00	1892328740910312472969216.00	1888256261985000042266624.00	4072.95
11237	286229951957846919388	379857907218456852480	0.00	1891491797004026487242752.00	1887419318080000130809856.00	4072.95
11271	285879183620377980146	379857907218456852480	0.00	1888428898732839675101184.00	1884356419813000106475520.00	4072.95
11280	285879183620377980146	379857907218456852480	0.00	1888025810524945652908032.00	1883953331605999974350848.00	4072.95
11287	285879183620377980146	379857907218456852480	0.00	1887991035877071771402240.00	1883918556959000118689792.00	4072.95
11292	285879183620377980146	379857907218456852480	0.00	1885253227614231695720448.00	1881180748696999977549824.00	4072.95
11319	285761517515209358284	379857907218456852480	0.00	1884881161888725882372096.00	1880808682973000087109632.00	4072.95
11323	285761517515209358284	379857907218456852480	0.00	1884850696545143435034624.00	1880778217629999876276224.00	4072.95
11328	285761517515209358284	379857907218456852480	0.00	1883611848255070992859136.00	1879539369339999911673856.00	4072.95
11336	285761517515209358284	379857907218456852480	0.00	1881258838304223100141568.00	1877186359390000006561792.00	4072.95
11368	285756270934219144546	379857907218456852480	0.00	1881137059053341012656128.00	1877064580139999997984768.00	4072.95
11371	285756270934219144546	379857907218456852480	0.00	1881115515255824578510848.00	1877043036343000033656832.00	4072.95
11377	285756270934219144546	379857907218456852480	0.00	1880789421968287346982912.00	1876716943057000131985408.00	4072.95
11385	285756270934219144546	379857907218456852480	0.00	1880669397278096462184448.00	1876596918367000104796160.00	4072.95
11414	285756270934219144546	379857907218456852480	0.00	1880497948003655835713536.00	1876425469092999980908544.00	4072.95
11421	285756270934219144546	379857907218456852480	0.00	1878087234858317636435968.00	1874014755948999932379136.00	4072.95
11426	285756270934219144546	379857907218456852480	0.00	1877938817242602082926592.00	1873866338334000027795456.00	4072.95
11433	285756270934219144546	379857907218456852480	0.00	1875889606916387542925312.00	1871817128008999889797120.00	4072.95
11465	285756270934219144546	379857907218456852480	0.00	1874474769732414755307520.00	1870402290825999912271872.00	4072.95
11469	285756270934219144546	379857907218456852480	0.00	1874069968273168312303616.00	1869997489366999893016576.00	4072.95
11475	285756270934219144546	379857907218456852480	0.00	1874069674872461405978624.00	1869997195967000045682688.00	4072.95
11482	285756270934219144546	379857907218456852480	0.00	1874066669961926078889984.00	1869994191056999978893312.00	4072.95
11514	285756270934219144546	379857907218456852480	0.00	1872613456229268742733824.00	1868540977326999885316096.00	4072.95
11518	285756270934219144546	379857907218456852480	0.00	1872590241271726586462208.00	1868517762370999890739200.00	4072.95
11526	285756270934219144546	379857907218456852480	0.00	1872198083614043594031104.00	1868125604715999910690816.00	4072.95
11558	285756270934219144546	379857907218456852480	0.00	1871037999424759255793664.00	1866965520528000036110336.00	4072.95
11564	285756270934219144546	379857907218456852480	0.00	1871025620906702008221696.00	1866953142010999887364096.00	4072.95
11571	285756270934219144546	379857907218456852480	0.00	1870945582964522010804224.00	1866873104069000010137600.00	4072.95
11579	285756270934219144546	379857907218456852480	0.00	1870922530478838826139648.00	1866850051584999915782144.00	4072.95
11609	285756270934219144546	379857907218456852480	0.00	1870193048015658169663488.00	1866120569123000106876928.00	4072.95
11617	285756270934219144546	379857907218456852480	0.00	1867080471124671872368640.00	1863007992233999963521024.00	4072.95
11625	285756270934219144546	379857907218456852480	0.00	1865222057368511607472128.00	1861149578478999876665344.00	4072.95
11628	285756270934219144546	379857907218456852480	0.00	1865187307639300585160704.00	1861114828750000113057792.00	4072.95
11657	285379343104371119576	379857907218456852480	0.00	1862803469173732264640512.00	1858730990285999992471552.00	4072.95
11662	285379343104371119576	379857907218456852480	0.00	1862666083574393788694528.00	1858593604687999935709184.00	4072.95
11672	285379343104371119576	379857907218456852480	0.00	1859625461587108733911040.00	1855552982703000071962624.00	4072.95
11679	285379343104371119576	379857907218456852480	0.00	1859625461587108733911040.00	1855552982703000071962624.00	4072.95
11707	285062681809890073131	379857907218456852480	0.00	1859456681953590079651840.00	1855384203070000035004416.00	4072.95
11716	285062681809890073131	379857907218456852480	0.00	1857512881675420689235968.00	1853440402795000062017536.00	4072.95
11720	285062681809890073131	379857907218456852480	0.00	1856599950349048307777536.00	1852527471469000000536576.00	4072.95
11728	285062681809890073131	379857907218456852480	0.00	1855670038261958266847232.00	1851597559383000075993088.00	4072.95
11760	285059595390830087353	379857907218456852480	0.00	1853175306156846589411328.00	1849102827278999989780480.00	4072.95
11768	285059595390830087353	379857907218456852480	0.00	1852652075344727122116608.00	1848579596467999898337280.00	4072.95
11774	285059595390830087353	379857907218456852480	0.00	1850800752465162409082880.00	1846728273589999895576576.00	4072.95
11782	285059595390830087353	379857907218456852480	0.00	1850379354323212734300160.00	1846306875448999945437184.00	4072.95
11810	285011008175274016821	379857907218456852480	0.00	1849588299040892934684672.00	1845515820168000042958848.00	4072.95
11813	285011008175274016821	379857907218456852480	0.00	1847488663547403093147648.00	1843416184675000096129024.00	4072.95
11820	285011008175274016821	379857907218456852480	0.00	1846891132531637676408832.00	1842818653659999988875264.00	4072.95
11825	285011008175274016821	379857907218456852480	0.00	1844153178091689678471168.00	1840080699221000104968192.00	4072.95
11852	284004551222432607927	379857907218456852480	0.00	1843421378938271602573312.00	1839348900067999983075328.00	4072.95
11857	284004551222432607927	379857907218456852480	0.00	1843272607654311578566656.00	1839200128784999884259328.00	4072.95
11861	284004551222432607927	379857907218456852480	0.00	1843121246276719661285376.00	1839048767407999867158528.00	4072.95
11867	284004551222432607927	379857907218456852480	0.00	1840835768883939221962752.00	1836763290016000038141952.00	4072.95
11891	284004551222432607927	379857907218456852480	0.00	1840829937209006138327040.00	1836757458342000036151296.00	4072.95
11895	284004551222432607927	379857907218456852480	0.00	1840583901451617398947840.00	1836511422585999913385984.00	4072.95
11905	284004551222432607927	379857907218456852480	0.00	1839278169293771249811456.00	1835205690430000063315968.00	4072.95
11912	284004551222432607927	379857907218456852480	0.00	1838379160665532598845440.00	1834306681802999973543936.00	4072.95
11940	284004551222432607927	379857907218456852480	0.00	1837987313559463658520576.00	1833914834699000133713920.00	4072.95
11945	284004551222432607927	379857907218456852480	0.00	1834156628081016804737024.00	1830084149223000069111808.00	4072.95
11952	284004551222432607927	379857907218456852480	0.00	1832504379705569849638912.00	1828431900851000093704192.00	4072.95
11960	284004551222432607927	379857907218456852480	0.00	1831275999713976347787264.00	1827203520861000024719360.00	4072.95
11985	284004551222432607927	379857907218456852480	0.00	1830847672712799874711552.00	1826775193862000026320896.00	4072.95
11991	284004551222432607927	379857907218456852480	0.00	1830652377261177921601536.00	1826579898411000038162432.00	4072.95
11997	284004551222432607927	379857907218456852480	0.00	1829928488027241601564672.00	1825856009178999943069696.00	4072.95
12003	284004551222432607927	379857907218456852480	0.00	1828407127399910629965824.00	1824334648551999952388096.00	4072.95
12027	284004551222432607927	379857907218456852480	0.00	1827173310410468299374592.00	1823100831563999925501952.00	4072.95
12034	284004551222432607927	379857907218456852480	0.00	1825895495632714901487616.00	1821823016787999948013568.00	4072.95
12036	284004551222432607927	379857907218456852480	0.00	1825199037617117241278464.00	1821126558773000093564928.00	4072.95
12042	284004551222432607927	379857907218456852480	0.00	1823982615938865760829440.00	1819910137096000059211776.00	4072.95
12069	284004551222432607927	379857907218456852480	0.00	1823886787932278356967424.00	1819814309089999992127488.00	4072.95
12077	284004551222432607927	379857907218456852480	0.00	1823850976193162862657536.00	1819778497352000115572736.00	4072.95
12082	284004551222432607927	379857907218456852480	0.00	1823850976193162862657536.00	1819778497352000115572736.00	4072.95
12087	284004551222432607927	379857907218456852480	0.00	1823430463763574547283968.00	1819357984922999942283264.00	4072.95
12116	284004551222432607927	379857907218456852480	0.00	1822507952762900344471552.00	1818435473923999971409920.00	4072.95
12125	284004551222432607927	379857907218456852480	0.00	1822449210022124584960000.00	1818376731183999990366208.00	4072.95
12128	284004551222432607927	379857907218456852480	0.00	1822449210022124584960000.00	1818376731183999990366208.00	4072.95
12131	284004551222432607927	379857907218456852480	0.00	1822145550349000303968256.00	1818073071510999994990592.00	4072.95
12156	284004551222432607927	379857907218456852480	0.00	1820140202123040733003776.00	1816067723287000002854912.00	4072.95
12160	284004551222432607927	379857907218456852480	0.00	1818322297853809663148032.00	1814249819018999978000384.00	4072.95
12166	284004551222432607927	379857907218456852480	0.00	1817480582788147094487040.00	1813408103955000098553856.00	4072.95
12171	284004551222432607927	379857907218456852480	0.00	1817460239572416688291840.00	1813387760740000105234432.00	4072.95
12195	284004551222432607927	379857907218456852480	0.00	1815926654951184140337152.00	1811854176120999866531840.00	4072.95
12203	284004551222432607927	379857907218456852480	0.00	1813381405005463450288128.00	1809308926175999925682176.00	4072.95
12206	284004551222432607927	379857907218456852480	0.00	1813031701801462979887104.00	1808959222972999914225664.00	4072.95
12210	284004551222432607927	379857907218456852480	0.00	1813031701801462979887104.00	1808959222972999914225664.00	4072.95
12235	284004551222432607927	379857907218456852480	0.00	1810156782014344678342656.00	1806084303186999914790912.00	4072.95
12243	284004551222432607927	379857907218456852480	0.00	1809228373837194303897600.00	1805155895011999976783872.00	4072.95
12249	284004551222432607927	379857907218456852480	0.00	1807213387949769041641472.00	1803140909126000106799104.00	4072.95
12254	284004551222432607927	379857907218456852480	0.00	1807212899650361408618496.00	1803140420826999958798336.00	4072.95
12275	284004551222432607927	379857907218456852480	0.00	1807212873859750931988480.00	1803140395036999904395264.00	4072.95
12280	284004551222432607927	379857907218456852480	0.00	1806493420651623881900032.00	1802420941829000092712960.00	4072.95
12287	284004551222432607927	379857907218456852480	0.00	1802165855049291583717376.00	1798093376228000039698432.00	4072.95
12294	284004551222432607927	379857907218456852480	0.00	1802044654994656535248896.00	1797972176174000109518848.00	4072.95
12316	284004551222432607927	379857907218456852480	0.00	1802043856497993542795264.00	1797971377677999884206080.00	4072.95
12322	284004551222432607927	379857907218456852480	0.00	1801563808272292486578176.00	1797491329452999981400064.00	4072.95
12327	284004551222432607927	379857907218456852480	0.00	1798853035620020957216768.00	1794780556801000108720128.00	4072.95
12334	284004551222432607927	379857907218456852480	0.00	1798825860491440025501696.00	1794753381673999993405440.00	4072.95
12360	284004551222432607927	379857907218456852480	0.00	1798825860491440025501696.00	1794753381673999993405440.00	4072.95
12366	284004551222432607927	379857907218456852480	0.00	1798461236165737724248064.00	1794388757348999919304704.00	4072.95
12370	284004551222432607927	379857907218456852480	0.00	1797205970603236539760640.00	1793133491786999903813632.00	4072.95
12377	284004551222432607927	379857907218456852480	0.00	1796630856970028525289472.00	1792558378153999926820864.00	4072.95
12404	284004551222432607927	379857907218456852480	0.00	1796141428466990310227968.00	1792068949652000020103168.00	4072.95
12410	284004551222432607927	379857907218456852480	0.00	1795991882221567231393792.00	1791919403407999917621248.00	4072.95
12418	284004551222432607927	379857907218456852480	0.00	1793920178611450334412800.00	1789847699798999980572672.00	4072.95
12422	284004551222432607927	379857907218456852480	0.00	1793577343653817821954048.00	1789504864841999902048256.00	4072.95
12445	284004551222432607927	379857907218456852480	0.00	1791821173471106385838080.00	1787748694661000010399744.00	4072.95
12451	284004551222432607927	379857907218456852480	0.00	1790136861218432113180672.00	1786064382409999969681408.00	4072.95
12461	284004551222432607927	379857907218456852480	0.00	1785112370018616329895936.00	1781039891213999996403712.00	4072.95
12465	284004551222432607927	379857907218456852480	0.00	1784500731992968301379584.00	1780428253188999971078144.00	4072.95
12486	284004551222432607927	379857907218456852480	0.00	1784500731992968301379584.00	1780428253188999971078144.00	4072.95
12490	284004551222432607927	379857907218456852480	0.00	1781048489744651748638720.00	1776976010942000094248960.00	4072.95
12495	284004551222432607927	379857907218456852480	0.00	1781004156324210343411712.00	1776931677521999996911616.00	4072.95
12503	284004551222432607927	379857907218456852480	0.00	1779614109838487603642368.00	1775541631038000075898880.00	4072.95
12526	284004551222432607927	379857907218456852480	0.00	1779402175902605889241088.00	1775329697102999903535104.00	4072.95
12536	284004551222432607927	379857907218456852480	0.00	1778330567212270742405120.00	1774258088414999876730880.00	4072.95
12539	284004551222432607927	379857907218456852480	0.00	1778328711535941342199808.00	1774256232739000115265536.00	4072.95
12546	284004551222432607927	379857907218456852480	0.00	1776003423306826555326464.00	1771930944512000062914560.00	4072.95
12569	284004551222432607927	379857907218456852480	0.00	1775570201945929303457792.00	1771497723151999922339840.00	4072.95
12574	284004551222432607927	379857907218456852480	0.00	1775500292816624259432448.00	1771427814023000089427968.00	4072.95
12582	284004551222432607927	379857907218456852480	0.00	1774742038626512616292352.00	1770669559834000037511168.00	4072.95
12589	284004551222432607927	379857907218456852480	0.00	1773165960890445673267200.00	1769093482099000125423616.00	4072.95
12612	284004551222432607927	379857907218456852480	0.00	1770534759319790893924352.00	1766462280529999982231552.00	4072.95
12619	284004551222432607927	379857907218456852480	0.00	1770396057529459457130496.00	1766323578741999907373056.00	4072.95
12626	284004551222432607927	379857907218456852480	0.00	1767094285674991253979136.00	1763021806889000046166016.00	4072.95
12631	284004551222432607927	379857907218456852480	0.00	1767070386584315888664576.00	1762997907799000064458752.00	4072.95
12651	284004551222432607927	379857907218456852480	0.00	1767070386584315888664576.00	1762997907799000064458752.00	4072.95
12660	284004551222432607927	379857907218456852480	0.00	1765626323925052772319232.00	1761553845140999936933888.00	4072.95
12666	284004551222432607927	379857907218456852480	0.00	1764817364171717777293312.00	1760744885388999871430656.00	4072.95
12671	284004551222432607927	379857907218456852480	0.00	1764813266644317482516480.00	1760740787863000004427776.00	4072.95
12691	284004551222432607927	379857907218456852480	0.00	1764811758252715807866880.00	1760739279471999893635072.00	4072.95
12695	284004551222432607927	379857907218456852480	0.00	1764811758252715807866880.00	1760739279471999893635072.00	4072.95
12700	284004551222432607927	379857907218456852480	0.00	1764701204645015747297280.00	1760628725864999912734720.00	4072.95
12703	284004551222432607927	379857907218456852480	0.00	1764462271435196770287616.00	1760389792655999932301312.00	4072.95
12727	284004551222432607927	379857907218456852480	0.00	1764349715387042316156928.00	1760277236608000096993280.00	4072.95
12733	284004551222432607927	379857907218456852480	0.00	1763735128265166126317568.00	1759662649487000080482304.00	4072.95
12741	284004551222432607927	379857907218456852480	0.00	1760424503261135963684864.00	1756352024485000095203328.00	4072.95
12749	284004551222432607927	379857907218456852480	0.00	1759303089375826721898496.00	1755230610600000091062272.00	4072.95
12772	284004551222432607927	379857907218456852480	0.00	1758937714370356952694784.00	1754865235595000083906560.00	4072.95
12778	284004551222432607927	379857907218456852480	0.00	1758112083532175592390656.00	1754039604759000030117888.00	4072.95
12783	284004551222432607927	379857907218456852480	0.00	1756619938619947397152768.00	1752547459847999927091200.00	4072.95
12805	284004551222432607927	379857907218456852480	0.00	1756493765458334981292032.00	1752421286687000080941056.00	4072.95
12808	284004551222432607927	379857907218456852480	0.00	1756493765458334981292032.00	1752421286687000080941056.00	4072.95
12812	284004551222432607927	379857907218456852480	0.00	1756469323891808583811072.00	1752396845121000085389312.00	4072.95
12818	284004551222432607927	379857907218456852480	0.00	1753525376404619721179136.00	1749452897635000123392000.00	4072.95
12842	284004551222432607927	379857907218456852480	0.00	1751267347436366416838656.00	1747194868669999988342784.00	4072.95
12844	284004551222432607927	379857907218456852480	0.00	1750920513806978806448128.00	1746848035040999998750720.00	4072.95
12849	284004551222432607927	379857907218456852480	0.00	1748274760358387861422080.00	1744202281592999880163328.00	4072.95
12854	284004551222432607927	379857907218456852480	0.00	1747909200431395792486400.00	1743836721666999948673024.00	4072.95
12877	284004551222432607927	379857907218456852480	0.00	1745949215113888690864128.00	1741876736349999921627136.00	4072.95
12883	284004551222432607927	379857907218456852480	0.00	1744640877630825334571008.00	1740568398868000106610688.00	4072.95
12888	284004551222432607927	379857907218456852480	0.00	1741820840851109278908416.00	1737748362088999968309248.00	4072.95
12892	284004551222432607927	379857907218456852480	0.00	1741820840851109278908416.00	1737748362088999968309248.00	4072.95
12913	284004551222432607927	379857907218456852480	0.00	1741651523326696100986880.00	1737579044564999912554496.00	4072.95
12916	284004551222432607927	379857907218456852480	0.00	1741651523326696100986880.00	1737579044564999912554496.00	4072.95
12921	284004551222432607927	379857907218456852480	0.00	1739209899829028167090176.00	1735137421069000036581376.00	4072.95
12930	284004551222432607927	379857907218456852480	0.00	1736570458160108381667328.00	1732497979402000101539840.00	4072.95
12954	284004551222432607927	379857907218456852480	0.00	1734996011942151989493760.00	1730923533184999876460544.00	4072.95
12961	284004551222432607927	379857907218456852480	0.00	1734218532654404178280448.00	1730146053899000116936704.00	4072.95
12967	284004551222432607927	379857907218456852480	0.00	1733130792353780079788032.00	1729058313600999975026688.00	4072.95
12975	284004551222432607927	379857907218456852480	0.00	1732495295485302622126080.00	1728422816733999986114560.00	4072.95
12998	284004551222432607927	379857907218456852480	0.00	1732066093626314572431360.00	1727993614876000047333376.00	4072.95
13001	284004551222432607927	379857907218456852480	0.00	1731647759585723310669824.00	1727575280835999880445952.00	4072.95
13008	284004551222432607927	379857907218456852480	0.00	1729059759287028315848704.00	1724987280539000055529472.00	4072.95
13015	284004551222432607927	379857907218456852480	0.00	1728688907168877039845376.00	1724616428422000099196928.00	4072.95
13041	284004551222432607927	379857907218456852480	0.00	1727199940576358824935424.00	1723127461832000077299712.00	4072.95
13047	284004551222432607927	379857907218456852480	0.00	1727161719186913876770816.00	1723089240444000117194752.00	4072.95
13052	284004551222432607927	379857907218456852480	0.00	1727147515229897198927872.00	1723075036487000082350080.00	4072.95
13060	284004551222432607927	379857907218456852480	0.00	1726687977328867362734080.00	1722615498586999964565504.00	4072.95
13087	284004551222432607927	379857907218456852480	0.00	1722315157843585431240704.00	1718242679104999924957184.00	4072.95
13092	284004551222432607927	379857907218456852480	0.00	1721883354957751500406784.00	1717810876220000023085056.00	4072.95
13098	284004551222432607927	379857907218456852480	0.00	1720326108385013215002624.00	1716253629650000047767552.00	4072.95
13103	284004551222432607927	379857907218456852480	0.00	1720124426139530170466304.00	1716051947404999918616576.00	4072.95
13126	284004551222432607927	379857907218456852480	0.00	1719364500579844303618048.00	1715292021845999904358400.00	4072.95
13136	284004551222432607927	379857907218456852480	0.00	1716229536748279326310400.00	1712157058017000096268288.00	4072.95
13141	284004551222432607927	379857907218456852480	0.00	1716208581068955964145664.00	1712136102337999930392576.00	4072.95
13143	284004551222432607927	379857907218456852480	0.00	1716208581068955964145664.00	1712136102337999930392576.00	4072.95
13165	284004551222432607927	379857907218456852480	0.00	1716208581068955964145664.00	1712136102337999930392576.00	4072.95
13171	284004551222432607927	379857907218456852480	0.00	1715818784181340107440128.00	1711746305452000055132160.00	4072.95
13176	284004551222432607927	379857907218456852480	0.00	1715818784181340107440128.00	1711746305452000055132160.00	4072.95
13181	284004551222432607927	379857907218456852480	0.00	1714660148822243104784384.00	1710587670095000070258688.00	4072.95
13208	284004551222432607927	379857907218456852480	0.00	1712504192510289900470272.00	1708431713785000002322432.00	4072.95
13209	284004551222432607927	379857907218456852480	0.00	1711251440106709744353280.00	1707178961381999935225856.00	4072.95
13215	284004551222432607927	379857907218456852480	0.00	1711117460050430889295872.00	1707044981326999906680832.00	4072.95
13217	284004551222432607927	379857907218456852480	0.00	1710431339041283947626496.00	1706358860318000067641344.00	4072.95
13238	284004551222432607927	379857907218456852480	0.00	1710412061602059237982208.00	1706339582879000038473728.00	4072.95
13244	284004551222432607927	379857907218456852480	0.00	1710340687347330209284096.00	1706268208625000080474112.00	4072.95
13247	284004551222432607927	379857907218456852480	0.00	1710139467723285475622912.00	1706066989002000097607680.00	4072.95
13255	284004551222432607927	379857907218456852480	0.00	1709896665522254202798080.00	1705824186801999885369344.00	4072.95
13275	284004551222432607927	379857907218456852480	0.00	1709784630610120960638976.00	1705712151890000055631872.00	4072.95
13281	284004551222432607927	379857907218456852480	0.00	1708645651895948847087616.00	1704573173176999931281408.00	4072.95
13287	284004551222432607927	379857907218456852480	0.00	1708603876909363169853440.00	1704531398190999980212224.00	4072.95
13289	284004551222432607927	379857907218456852480	0.00	1708603876909363169853440.00	1704531398190999980212224.00	4072.95
13302	284004551222432607927	379857907218456852480	0.00	1706518736599901347512320.00	1702446257884999901511680.00	4072.95
13323	284004551222432607927	379857907218456852480	0.00	1706184143110149519704064.00	1702111664395999961415680.00	4072.95
13330	284004551222432607927	379857907218456852480	0.00	1705559558811675206352896.00	1701487080100000086097920.00	4072.95
13352	284004551222432607927	379857907218456852480	0.00	1704528859391667776520192.00	1700456380682000016605184.00	4072.95
13355	284004551222432607927	379857907218456852480	0.00	1704420446004569662554112.00	1700347967294999881580544.00	4072.95
13359	284004551222432607927	379857907218456852480	0.00	1704420446004569662554112.00	1700347967294999881580544.00	4072.95
13366	284004551222432607927	379857907218456852480	0.00	1704310745689223573012480.00	1700238266980000073777152.00	4072.95
13373	284004551222432607927	379857907218456852480	0.00	1703436857872476482306048.00	1699364379164000038944768.00	4072.95
13383	284004551222432607927	379857907218456852480	0.00	1703148529658541457276928.00	1699076050950999974608896.00	4072.95
13392	284004551222432607927	379857907218456852480	0.00	1702333554883310517223424.00	1698261076177000079556608.00	4072.95
13402	284004551222432607927	379857907218456852480	0.00	1698906021835970598404096.00	1694833543132000112607232.00	4072.95
13405	284004551222432607927	379857907218456852480	0.00	1698906021835970598404096.00	1694833543132000112607232.00	4072.95
13415	287054885119542993079	382908241115567237632	0.00	1698653541267249997807616.00	1694581062563999992774656.00	4072.95
13437	287054885119542993079	382908241115567237632	0.00	1697645819933597164896256.00	1693573341231999916965888.00	4072.95
13442	287054885119542993079	382908241115567237632	0.00	1696275832019426245345280.00	1692203353318999912873984.00	4072.95
13448	287054885119542993079	382908241115567237632	0.00	1696261581266519037313024.00	1692189102567000016683008.00	4072.95
13453	287054885119542993079	382908241115567237632	0.00	1693213868552302203240448.00	1689141389853000078458880.00	4072.95
13465	287054885119542993079	382908241115567237632	0.00	1693213868552302203240448.00	1689141389853000078458880.00	4072.95
13474	287054885119542993079	382908241115567237632	0.00	1691998392327368670707712.00	1687925913628999896006656.00	4072.95
13486	287054885119542993079	382908241115567237632	0.00	1690187589155014781698048.00	1686115110457000073363456.00	4072.95
13506	287054885119542993079	382908241115567237632	0.00	1690187589155014781698048.00	1686115110457000073363456.00	4072.95
13512	287054885119542993079	382908241115567237632	0.00	1690186313084743167508480.00	1686113834387000115855360.00	4072.95
13521	287054885119542993079	382908241115567237632	0.00	1688101445072261910364160.00	1684028966376000085557248.00	4072.95
13543	287054885119542993079	382908241115567237632	0.00	1686483908481273038897152.00	1682411429786000130310144.00	4072.95
13550	287054885119542993079	382908241115567237632	0.00	1683570472242098305236992.00	1679497993546999879696384.00	4072.95
13558	287054885119542993079	382908241115567237632	0.00	1681444445873201091706880.00	1677371967179000045895680.00	4072.95
13563	287054885119542993079	382908241115567237632	0.00	1680325212232983984996352.00	1676252733540000025542656.00	4072.95
13583	287054885119542993079	382908241115567237632	0.00	1678507421893915398111232.00	1674434943202000080207872.00	4072.95
13589	287054885119542993079	382908241115567237632	0.00	1678379114108406347071488.00	1674306635417999904866304.00	4072.95
13598	287054885119542993079	382908241115567237632	0.00	1677534109572095528665088.00	1673461630883000125227008.00	4072.95
13603	287054885119542993079	382908241115567237632	0.00	1677391611307126171893760.00	1673319132619000088887296.00	4072.95
13609	287054885119542993079	382908241115567237632	0.00	1676594172835079703756800.00	1672521694147999982157824.00	4072.95
13629	287054885119542993079	382908241115567237632	0.00	1676491094955552155893760.00	1672418616268999909965824.00	4072.95
13637	287054885119542993079	382908241115567237632	0.00	1676167685191569619550208.00	1672095206506000115826688.00	4072.95
13657	287054885119542993079	382908241115567237632	0.00	1676102951027427145416704.00	1672030472341999912484864.00	4072.95
13671	287054885119542993079	382908241115567237632	0.00	1724412058728427134386176.00	1720339580042999901454336.00	4072.95
13709	96039308051130320823	178614725923696660736	0.00	1940478446985998275444736.00	1936405968301999924445184.00	4072.95
13739	64867582317318193331	178614725923696660736	0.00	2292153455531302619971584.00	2086013899172999925334016.00	206140.03
13761	64867582317318193331	178614725923696660736	0.00	2364843029075202221801472.00	2158703472716999922024448.00	206140.03
